33.7603823,-118.2937748,San Pedro,NWC Gaffey St & Capitol Dr,1701 N Gaffey St,San Pedro,CA,90731-1274,Los Angeles County
33.7618272,-117.888112,Santa Ana NW,NWC Bristol & 17th St,1441 W 17th St,Santa Ana,CA,92706-3301,Orange County
33.7619391,-117.956338,Brookhurst,NWC Brookhurst & Westminster Av,13831 Brookhurst St,Garden Grove,CA,92843-3120,Orange County
33.7744107,-118.1194196,Long Beach Bixby,NEC 7th St & Pacific Coast Hwy,5760 E 7TH ST,Long Beach,CA,90803-2002,Los Angeles County
33.7794909,-111.9224153,Far North Scottsdale,NEC Scottsdale Rd & Lone Mtn Rd,32351 N Scottsdale Rd,Scottsdale,AZ,85266-1513,Maricopa County
33.7830264,-118.069408,Seal Beach,NEC I-405 & Seal Beach Blvd,12300 Seal Beach Blvd,Seal Beach,CA,90740-2709,Orange County
33.7871978,-117.9132408,Garden Grove Harbor,SEC Harbor Blvd & Chapman Ave,12100 Harbor Blvd,Garden Grove,CA,92840-4004,Orange County
33.7897836,-116.4807792,Palm Springs,NEC Hwy 111 & Creek Rd,67750 E Palm Canyon Dr,Cathedral City,CA,92234-5441,Riverside County
33.7932049,-84.3993334,Atlanta Midtown,NWC I-75/85 & 17th St,375 18th St,Atlanta,GA,30363,Fulton County
33.798013,-118.1227191,Long Beach Bellflower,NEC Bellflower Blvd & 23rd St,2270 N Bellflower Blvd,Long Beach,CA,90815-2017,Los Angeles County
33.804178,-118.0131517,Cypress,NWC Knott & Katella,6835 Katella Ave,Cypress,CA,90630-5107,Orange County
33.809836,-118.2861089,Carson,NEC Sepulveda Blvd & I-110,651 W Sepulveda Blvd,Carson,CA,90745-6314,Los Angeles County
33.8164069,-118.1814936,Signal Hill,NEC I-405 & Atlantic Ave,950 E 33rd St,Signal Hill,CA,90755-5114,Los Angeles County
33.8245353,-84.367132,Buckhead South,SEC Piedmont Rd & Sidney Marcus Blvd,2539 Piedmont Rd NE,Atlanta,GA,30324-3006,Fulton County
33.824906,-117.8345674,Orange,NEC Tustin Ave & Meats Ave,2191 N Tustin St,Orange,CA,92865-3701,Orange County
33.8266102,-117.5162314,Corona,NEC I-15 & Cajalco Canyon Rd,2615 Tuscanny St,Corona,CA,92881-4631,Riverside County
33.8268676,-118.3456196,Torrance,NWC Sepulveda Blvd & Madrona Ave,3433 Sepulveda Blvd,Torrance,CA,90505-2606,Los Angeles County
33.8286195,-84.3249788,North Druid Hills,NEC Druid Hills Rd & Briarcliff Rd,2400 N Druid Hills Rd NE,Atlanta,GA,30329-3211,Dekalb County
33.8311946,-117.9430851,Anaheim,SWC Lincoln Ave & Euclid St,101 S Euclid St,Anaheim,CA,92802-1011,Orange County
33.8419297,-118.2605345,Carson North,NEC S. Avalon Blvd and E Dominguez St,20700 S Avalon Blvd,Carson,CA,90746-3701,Los Angeles County
33.844574,-84.2455847,Northlake,SEC I-285 & La Vista Rd,4241 Lavista Rd,Tucker,GA,30084-5310,Dekalb County
33.8469125,-118.0620139,Cerritos,NEC Bloomfield & Del Amo Blvd,20200 Bloomfield Ave,Cerritos,CA,90703-7821,Los Angeles County
33.8505804,-118.1389346,Lakewood Center Mall,NEC Del Amo Blvd & Lakewood Blvd,141 Lakewood Center Mall,Lakewood,CA,90712-2419,Los Angeles County
33.8514742,-84.6026081,Austell,SEC Austell Rd & E-W Connector,4125 Austell Rd,Austell,GA,30106-1836,Cobb County
33.8519358,-84.3594167,Buckhead,SWC Peachtree Rd & Roxboro Rd,3535 Peachtree Rd NE,Atlanta,GA,30326-3287,Fulton County
33.8574014,-118.0018699,Buena Park,SWC Orangethorpe Ave & Beach Blvd,7530 Orangethorpe Ave,Buena Park,CA,90621-3429,Orange County
33.8584971,-117.9273735,Fullerton South,SWC Orangethorpe Ave & Harbor Blvd,200 W Orangethorpe Ave,Fullerton,CA,92832-2900,Orange County
33.8594118,-118.0873163,Cerritos West,NEC South St & Gridley Rd,11525 South St,Cerritos,CA,90703-6627,Los Angeles County
33.8649109,-98.533414,Wichita Falls,SEC Kemp Blvd & Elliot St,4317 Kemp Blvd,Wichita Falls,TX,76308-3717,Wichita County
33.8653728,-117.7471019,Anaheim Hills,SWC E Santa Ana Canyon & Roosevelt,8148 E Santa Ana Canyon Rd,Anaheim,CA,92808-1105,Orange County
33.8689367,-118.3578369,Redondo Beach,SWC Artesia Blvd & Kingsdale Ave,1601 Kingsdale Ave,Redondo Beach,CA,90278-3928,Los Angeles County
33.8757791,-84.0133539,Snellville,NWC Ronald Reagan & Rt 124,1905 Scenic Hwy N,Snellville,GA,30078-5633,Gwinnett County
33.8770224,-118.166142,Long Beach NW,NEC State Hwy 91 & Cherry Ave,6750 Cherry Ave,Long Beach,CA,90805-1717,Los Angeles County
33.8799046,-117.9610063,West Fullerton,NEC Malvern Ave & Gilbert St,1893 W Malvern Ave,Fullerton,CA,92833-2403,Orange County
33.8800578,-118.219564,Compton-Rancho Dom,NWC Alameda St & Artesia Blvd,1621 S Alameda St,Compton,CA,90220-4973,Los Angeles County
33.8853095,-84.7446751,Hiram,SEC US 278 & GA Rte 92,5220 Jimmy Lee Smith Pkwy,Hiram,GA,30141-2739,Paulding County
33.8865203,-118.3162124,Gardena,NEC Redondo Beach & Van Ness,2169 W Redondo Beach Blvd,Gardena,CA,90247-3625,Los Angeles County
33.8878952,-117.8779418,Fullerton,SEC Yorba Linda Blvd & Placentia,2920 Yorba Linda Blvd,Fullerton,CA,92831-1523,Orange County
33.888458,-118.3943292,Manhattan Beach,NEC Sepulveda & Manhattan Bch,1200 N Sepulveda Blvd,Manhattan Beach,CA,90266-5104,Los Angeles County
33.8980655,-84.4789799,Smyrna,SEC Cobb Pkwy & Windy Hill,2201 Cobb Pkwy SE,Smyrna,GA,30080-7633,Cobb County
33.900267,-117.5647812,Norco,SWC Hamner Ave & 1st St,1290 Hamner Ave,Norco,CA,92860-3117,Riverside County
33.9060429,-84.3786634,Sandy Springs Prado,SWC Roswell Rd & I-285,5570 Roswell Rd,Sandy Springs,GA,30342-1102,Fulton County
33.9065402,-117.4599971,Riverside,NWC Tyler Ave & Hwy 91,3520 Tyler St,Riverside,CA,92503-4175,Riverside County
33.9156743,-117.9572777,La Habra,SEC Imperial Hwy & Idaho St,1000 W Imperial Hwy,La Habra,CA,90631-6901,Orange County
33.918378,-118.0753775,Norwalk East,NWC Imperial & Norwalk,12051 Imperial Hwy,Norwalk,CA,90650-3084,Los Angeles County
33.9191589,-117.8874178,Brea,NWC E Birch St & N State College Blvd,855 E Birch St,Brea,CA,92821-5769,Orange County
33.9219387,-118.3213864,Hawthorne,SWC 120th St & Van Ness Ave,2700 W 120th St,Hawthorne,CA,90250-3388,Los Angeles County
33.9257515,-118.1073238,Norwalk,SWC I-605 & Firestone Blvd,10600 Firestone Blvd,Norwalk,CA,90650-7410,Los Angeles County
33.9298442,-84.3402163,Atlanta Perimeter,NEC Perimeter Ctr & Crown Pt Pkwy,100 Perimeter Center Pl,Atlanta,GA,30346-1204,Dekalb County
33.9378224,-118.0481685,Santa Fe Springs,SWC Carmanita & Telegraph,10621 Carmenita Rd,Santa Fe Springs,CA,90670-4017,Los Angeles County
33.9379986,-117.1895911,Moreno Valley East,SEC Hwy 60 & Nason St,27100 Eucalyptus Ave,Moreno Valley,CA,92555-4522,Riverside County
33.9386013,-117.2824538,Riverside SE,SWC Canyon Springs Pkwy & Day St,2755 Canyon Springs Pkwy,Riverside,CA,92507-0932,Riverside County
33.9413339,-83.4411666,Athens,SWC BUS US 78 & Epps Bridge Rd,3065 Atlanta Hwy,Athens,GA,30606-3334,Clarke County
33.9429197,-117.9967419,Whittier,SWC Whittier Blvd & Santa Gertrudes Ave,15614 Whittwood Ln,Whittier,CA,90603-2324,Los Angeles County
33.94379,-83.7549911,Winder,SEC US Hwy 29 & Hwy 81,916 Loganville Hwy,Bethlehem,GA,30620-2145,Barrow County
33.9443206,-84.6260364,West Marietta,SWC Rt 120 & Villa Rica Rd,2535 Dallas Hwy SW,Marietta,GA,30064-2543,Cobb County
33.9478659,-117.3822372,Riverside Arlington,NEC Arlington Ave & McMahon St,3333 Arlington Ave,Riverside,CA,92506-3252,Riverside County
33.9480396,-118.1679095,South Gate,SWC Firestone & Garfield Eastern,5700 Firestone Blvd,South Gate,CA,90280-3704,Los Angeles County
33.9484357,-118.3334654,Inglewood,NWC Century Blvd & 11th Ave,3471 W Century Blvd,Inglewood,CA,90301-1218,Los Angeles County
33.9528681,-84.233301,Norcross,NEC Holcolm Rd & Peachtree Pkwy,3200 Holcomb Bridge Rd,Norcross,GA,30092-3361,Gwinnett County
33.9684108,-84.0175755,Lawrenceville,NWC Rt 120 & 317,875 Lawrenceville Suwanee Rd,Lawrenceville,GA,30043-8479,Gwinnett County
33.9784422,-117.5544035,Eastvale,NWC Limonite Ave & I-15,12471 Limonite Ave,Mira Loma,CA,91752-2457,Riverside County
33.9814169,-80.9689093,Columbia Garners Ferry,SWC Garners Ferry Rd & Pelham,6090A Garners Ferry Rd,Columbia,SC,29209-0600,Richland County
33.9846384,-84.4277367,Marietta East,NWC Johnson Ferry Rd & Roswell Rd,1401 Johnson Ferry Rd,Marietta,GA,30062-6495,Cobb County
33.9854413,-118.395128,Culver City South,SEC Hwy 90 & Sepulveda Blvd,6000 Sepulveda Blvd,Culver City,CA,90230-6423,Los Angeles County
33.9921651,-117.9189756,Puente Hills,NWC Colima Rd & Walnut Hall Dr,17751 Colima Rd,Rowland Heights,CA,91748-1714,Los Angeles County
33.999198,-118.393688,Culver City,SEC Jefferson Blvd & Cota St,10820 Jefferson Blvd,Culver City,CA,90230-4935,Los Angeles County
34.0007651,-118.0866697,Pico Rivera,SWC Whittier Blvd & Rosemead Blvd,8800 Whittier Blvd,Pico Rivera,CA,90660-2658,Los Angeles County
34.0010889,-84.2818471,Roswell East,SEC State Hwy 140 & Champions Green Pkwy,2600 Holcomb Bridge Rd,Alpharetta,GA,30022-5305,Fulton County
34.0016935,-117.7187131,Chino Hills,NWC Pipeline Ave & Grand Ave,3944 Grand Ave,Chino,CA,91710-5422,San Bernardino County
34.0043815,-117.8210989,Diamond Bar,SWC Grand Ave & Golden Springs Dr,747 Grand Ave,Diamond Bar,CA,91765-8400,Los Angeles County
34.0061129,-81.1939259,Lexington,SEC Rte 378 & Hope Ferry Rd,5119 Sunset Blvd,Lexington,SC,29072-9155,Lexington County
34.0078794,-84.5742052,Cobb,NWC I-75 & Ernest W Barrett,740 Ernest W Barrett Pkwy NW,Kennesaw,GA,30144-6860,Cobb County
34.0144235,-84.1888597,Riverwood,SEC State Bridg & Medlock Brid,5950 State Bridge Rd,Duluth,GA,30097-6438,Fulton County
34.0166332,-118.1508963,Commerce,SWC Whittier Blvd & Eastmont Ave,5600 Whittier Blvd,Commerce,CA,90022-4106,Los Angeles County
34.0233064,-118.3737911,Los Angeles,NWC La Cienega Blvd & Rodeo Rd,3535 S La Cienega Blvd,Los Angeles,CA,90016-4407,Los Angeles County
34.032775,-117.681443,Chino,NEC St Hwy 60 & Central Ave,5555 Philadelphia St,Chino,CA,91710-2481,San Bernardino County
34.0330741,-117.9116647,West Covina South,NEC Azusa Ave & Amar Rd,2370 S Azusa Ave,West Covina,CA,91792-1511,Los Angeles County
34.0347538,-84.4603141,Cobb NE,SEC Shallowford & Sandy Plains,3040 Shallowford Rd,Marietta,GA,30062-1252,Cobb County
34.034931,-117.7557638,Pomona,NEC Rio Rancho & Auto Center Dr,701 Rio Rancho Road,Pomona,CA,91766,Los Angeles County
34.0362808,-84.6849399,Acworth,NEC Cobb Pkwy & Mars Hill Rd,3378 Cobb Pkwy NW,Acworth,GA,30101-8304,Cobb County
34.0459959,-84.2863387,Alpharetta,SWC Haynes Bridge & N Point Pkwy,6000 N Point Pkwy,Alpharetta,GA,30022-3006,Fulton County
34.0492459,-118.2617532,LA Central,SWC 7th & Figueroa,735 S Figueroa St,Los Angeles,CA,90017,Los Angeles County
34.0634387,-118.4437245,LA Westwood,NEC Weyburn Ave & Glendon Ave,10861 Weyburn Ave,Los Angeles,CA,90024-2957,Los Angeles County
34.0642597,-84.397599,Roswell,NWC Rte 92 & Hardscrabble Rd,1135 Woodstock Rd,Roswell,GA,30075-2231,Fulton County
34.06543,-117.4342971,Fontana,SEC Sierra & I-10,16964 Slover Ave,Fontana,CA,92337-7556,San Bernardino County
34.0660317,-81.1649068,Columbia NW,SEC Harbison & St Andrews Rds,134 Harbison Blvd,Columbia,SC,29212-2204,Lexington County
34.069328,-117.9767132,Baldwin Park,NEC I-10 & Baldwin Park,3100 Baldwin Park Blvd,Baldwin Park,CA,91706-4703,Los Angeles County
34.0703302,-83.9811196,Buford,NEC SR 20 & I-85,3205 Woodward Crossing Blvd,Buford,GA,30519-4938,Gwinnett County
34.0720838,-117.2074512,Redlands,NEC Alabama & Lugonia Ave,27320 W Lugonia Ave,Redlands,CA,92374-2041,San Bernardino County
34.0735341,-117.8838536,West Covina,NEC Citrus Ave & I-10,2831 E Eastland Ctr Dr,West Covina,CA,91791-1624,Los Angeles County
34.0745782,-118.0700549,Rosemead,NEC Rosemead Blvd & I-10,3600 Rosemead Blvd,Rosemead,CA,91770-2066,Los Angeles County
34.07523,-118.37559,LA Beverly,NEC 3rd & La Cienega,8480 Beverly Blvd Ste 1A,Los Angeles,CA,90048-3414,Los Angeles County
34.0756168,-117.561722,Ontario,SWC 4th St & Milliken Ave,4200 E 4th St,Ontario,CA,91764-5250,San Bernardino County
34.0782565,-117.2922189,Orange Show,SEC Orangeshow Rd & South St,499 W Orange Show Rd,San Bernardino,CA,92408-2029,San Bernardino County
34.0853404,-84.546396,Woodstock,SWC State Rte 92 & I-575,140 Woodstock Square Ave,Woodstock,GA,30189-6500,Cherokee County
34.0902545,-118.3447075,West Hollywood,SWC LaBrea Ave & Santa Monica Blvd,7100 Santa Monica Blvd, STE 201,West Hollywood,CA,90046-5896,Los Angeles County
34.0903044,-117.6910872,Montclair,NWC Central Ave & Moreno St,9052 Central Ave,Montclair,CA,91763-1621,San Bernardino County
34.091167,-118.1471664,Alhambra,SWC Palm St & Poplar Blvd,2120 W Main St,Alhambra,CA,91801-1856,Los Angeles County
34.0972222,-84.1724704,John's Creek,SEC Brookwood Rd & Peachtree Pkwy,2625 Peachtree Pkwy,Suwanee,GA,30024-1048,Forsyth County
34.099115,-84.2686644,Milton,NEC State Hwy 9 & Webb Rd,13055 Highway 9 N,Milton,GA,30004-5137,Fulton County
34.1041016,-117.8237828,San Dimas,SWC I-210 & Arrow Hwy,888 W Arrow Hwy,San Dimas,CA,91773-2495,Los Angeles County
34.1087659,-117.5742514,Rancho Cucamonga,NEC Foothill Blvd & Haven Ave,10576 Foothill Blvd,Rancho Cucamonga,CA,91730-3890,San Bernardino County
34.1096594,-117.7598259,Laverne,SEC Foothill Blvd & White Ave,2462 Foothill Blvd,La Verne,CA,91750-3056,Los Angeles County
34.117994,-80.8765759,Columbia NE,NEC Two Notch Rd/US 1 & Valhalla,10204 Two Notch Rd,Columbia,SC,29229-4386,Richland County
34.1332767,-117.6408127,Upland,SEC Campus Ave & I-210,1931 Campus Ave,Upland,CA,91784-1667,San Bernardino County
34.136489,-117.908126,Azusa,SWC Azusa Ave & W 9th St,809 N Azusa Ave,Azusa,CA,91702-2510,Los Angeles County
34.1378708,-117.2455898,San Bernardino,NWC N Sterling & Highland Aves,2380 Sterling Ave,San Bernardino,CA,92404-4624,San Bernardino County
34.1395146,-117.983267,Duarte,SEC Huntington Dr & Bradbury,1050 Huntington Dr,Duarte,CA,91010-2475,Los Angeles County
34.1410828,-118.2240827,Los Angeles Eagle Rock,SEC Colorado Blvd & Glendale Frwy,2626 Colorado Blvd,Los Angeles,CA,90041-1070,Los Angeles County
34.1437646,-118.2583141,Glendale,NWC Colorado St & Central Blvd,2195 Glendale Galleria,Glendale,CA,91210-2101,Los Angeles County
34.1464421,-118.1345697,Pasadena,NWC Hudson Ave & Colorado Blvd,777 E Colorado Blvd,Pasadena,CA,91101-2104,Los Angeles County
34.1469473,-118.0848193,Pasadena East,NEC Colorado Blvd & Kineola Av,3121 E Colorado Blvd,Pasadena,CA,91107-3814,Los Angeles County
34.1473851,-118.793527,Westlake Village,NEC Hwy 101 & Lindero Canyon Rd on Russell RanchRd,30740 Russell Ranch Rd,Westlake Village,CA,91362-4063,Los Angeles County
34.1526312,-117.4724598,Fontana North,NEC I-15 & Summit Ave,15272 Summit Ave,Fontana,CA,92336-0231,San Bernardino County
34.1673392,-118.5849804,Woodland Hills,NEC Ventura Blvd & Serrania Av,20801 Ventura Blvd,Woodland Hills,CA,91364-2319,Los Angeles County
34.1730229,-84.785872,Cartersville,NEC US 441 & GA 113,100 Cherokee Pl,Cartersville,GA,30121-2954,Bartow County
34.1746718,-118.466783,Van Nuys,SWC Sepulveda Blvd & Hatteras St,5711 Sepulveda Blvd,Van Nuys,CA,91411-2918,Los Angeles County
34.1807576,-83.9106323,Flowery Branch,NEC I-985 & Sprout Springs Rd,5865 Spout Springs Rd,Flowery Branch,GA,30542-3448,Hall County
34.1859044,-84.1348199,Cumming,NEC GA 400 & GA 20,1525 Market Place Blvd,Cumming,GA,30041-7935,Forsyth County
34.1883628,-118.371261,North Hollywood,NWC Victory Blvd & Vineland,11051 Victory Blvd,North Hollywood,CA,91606-3719,Los Angeles County
34.1891453,-118.3307087,Burbank,SWC Empire Ave & Victory Place,1800 W Empire Ave,Burbank,CA,91504-3403,Los Angeles County
34.1903009,-118.6267193,West Hills,NWC Fallbrook Ave & VictoryBlvd,6635 Fallbrook Ave,West Hills,CA,91307-3520,Los Angeles County
34.1908559,-118.933996,Thousand Oaks,NWC Camino dos Rios & Marion,2705 Teller Rd,Thousand Oaks,CA,91320-1190,Ventura County
34.191843,-118.602589,Los Angeles Topanga,SEC Topanga Canyon Blvd & Vanowen St,6700 Topanga Canyon Blvd,Canoga Park,CA,91303-2624,Los Angeles County
34.1935673,-79.8379286,Florence,NEC I-95 & I-20,2791 David H Mcleod Blvd,Florence,SC,29501-4043,Florence County
34.2128136,-118.4595998,Van Nuys North,SWC Kester Ave & Raymer St,14920 Raymer St,Van Nuys,CA,91405-1146,Los Angeles County
34.216532,-119.0728089,Camarillo,SWC Hwy 101 & Las Posas Rd,209 W Ventura Blvd,Camarillo,CA,93010-8359,Ventura County
34.2309701,-118.5604565,Northridge,SEC Corbin Ave & Nordhoff,8840 Corbin Ave,Northridge,CA,91324-3309,Los Angeles County
34.2340799,-84.45669,Canton,SEC I-575 & Cummings Hwy,2022 Cumming Hwy,Canton,GA,30115-8071,Cherokee County
34.234506,-118.5033536,Northridge,SWC Balboa Blvd & Nordhoff St,8999 Balboa Blvd,Northridge,CA,91325-2608,Los Angeles County
34.2424001,-119.1771939,Oxnard West,NEC Hwy 101 & Oxnard Blvd,2850 N OXNARD BLVD,Oxnard,CA,93036-5443,Ventura County
34.2451465,-118.4193192,Pacoima,SWC Laurel Canyon & Osborne,9725 Laurel Canyon Blvd,Pacoima,CA,91331-4100,Los Angeles County
34.2489131,-77.8808647,Wilmington,NEC US 17 & New Centre Dr,4711 New Centre Dr,Wilmington,NC,28405-3442,New Hanover County
34.2612958,-119.2367844,Ventura,SWC Hwy 101 & Telephone Rd,4200 E Main St,Ventura,CA,93003-5230,Ventura County
34.2699821,-119.2490444,Ventura West,NWC E Main St & S Mills Rd,245 S Mills Rd,Ventura,CA,93003-3435,Ventura County
34.2729148,-118.5036286,Granada Hills,NWC Balboa Blvd & SanFernandoMissionBlvd,11133 Balboa Blvd,Granada Hills,CA,91344-4204,Los Angeles County
34.2734595,-118.7981092,Simi Valley West,NWC N Madera & Tierra Rejada Rd,51 Tierra Rejada Rd,Simi Valley,CA,93065-2902,Ventura County
34.2782751,-118.8671988,Moorpark,SWC Rt 23 & NewLosAngelesAve,800 New Los Angeles Ave,Moorpark,CA,93021-3585,Ventura County
34.2806247,-118.739793,Simi Valley,SEC Cochran & Sycamore Dr,2907 Cochran St,Simi Valley,CA,93065-2773,Ventura County
34.2900216,-83.8466718,Gainesville,SWC Skelton Rd & Shallowford,514 Shallowford Rd NW,Gainesville,GA,30504-4154,Hall County
34.3945769,-118.4647391,Santa Clarita East,SEC AntelopeValleyFrwy & GoldenValleyRd,19105 Golden Valley Rd,Santa Clarita,CA,91387-1428,Los Angeles County
34.421221,-118.561725,Valencia,NEC Magic Mtn Pkwy & McBean,24425 Magic Mountain Pkwy,Valencia,CA,91355-3403,Los Angeles County
34.4240256,-117.38392,Hesperia,SWC I-15 & Main St,12795 Main St,Hesperia,CA,92345-9110,San Bernardino County
34.4704503,-117.2435097,Apple Valley,SWC Apple Vly & Bear Vly Rd,19201 Bear Valley Rd,Apple Valley,CA,92308-6763,San Bernardino County
34.5279803,-117.2171432,Apple Valley North,SEC Hwy 18 & Thunderbird Rd,20288 US Highway 18,Apple Valley,CA,92307-2937,San Bernardino County
34.5493251,-82.6802456,Anderson,SWC Clemson & Civic Ctr Blvds,3519 Clemson Blvd,Anderson,SC,29621-1312,Anderson County
34.5509531,-112.4338936,Prescott,SWC Hwy 69 & Grant St,1851 E Highway 69,Prescott,AZ,86301-5665,Yavapai County
34.5585869,-86.9704498,Decatur,SEC US Hwy 31 & Hwy 67,1235 Point Mallard Pkwy SE,Decatur,AL,35601-6531,Morgan County
34.5738484,-118.0485603,Palmdale East,SWC Palmdale Blvd & 47th St/Hwy 138,38019 47Th St E,Palmdale,CA,93552-3103,Los Angeles County
34.5997867,-118.1462925,Palmdale,SEC Ave,39440 10th St W,Palmdale,CA,93551-3747,Los Angeles County
34.6034886,-92.5342294,Bryant,SEC I-30 & Alcoa Rd,7377 Alcoa Rd,Bryant,AR,72022-6204,Saline County
34.6289445,-98.4954746,Lawton,SWC Quanah Parker Trailway & NW 82nd Str,2030 NW 82nd Street,Lawton,OK,73505,Comanche County
34.6731439,-118.1489924,Lancaster,SWC Ave,43525 10th St W,Lancaster,CA,93534-6091,Los Angeles County
34.674651,-86.5443447,Huntsville South,NWC Bailey Cove Rd & Four Mile Post,2750 Carl T Jones Dr SE,Huntsville,AL,35802-4914,Madison County
34.7060115,-82.2601723,Simpsonville,NEC Fairview Rd & Harrison Bridge,694 Fairview Rd,Simpsonville,SC,29680-6708,Greenville County
34.7438563,-86.682064,Huntsville West,SWC Hwy 72 & Enterprise Dr,6275 University Dr NW,Huntsville,AL,35806-1776,Madison County
34.7488519,-86.7563184,Madison,,8207 HIGHWAY 72 W,Madison,AL,35758-9571,Madison County
34.7492814,-92.3446471,Little Rock Univer,NWC I-630 & University Avenue,420 S University Ave,Little Rock,AR,72205-5246,Pulaski County
34.7560555,-92.4149196,Little Rock West,NWC Chenal Pkwy & Markham St,12700 Chenal Pkwy,Little Rock,AR,72211-3360,Pulaski County
34.7855086,-77.4044384,Jacksonville,NWC Western & .75 mi Hwy 17,1395D Western Blvd,Jacksonville,NC,28546-6663,Onslow County
34.7893476,-92.2284247,Little Rock North,SWC McCain Blvd & Hwy 67,4000 McCain Blvd,North Little Rock,AR,72116-8039,Pulaski County
34.8302903,-82.3087201,Greenville,SWC I-85 & Woodruff Rd,1112 Woodruff Rd,Greenville,SC,29607-4109,Greenville County
34.8421958,-87.6340326,Florence,SEC Cox Creek Pkwy & Gresham Rd,372 Cox Creek Pkwy,Florence,AL,35630-1540,Lauderdale County
34.9231123,-120.4338081,Santa Maria,NEC Broadway & Betteravia,223 E Betteravia Rd,Santa Maria,CA,93454-7803,Santa Barbara County
34.9335896,-82.0084612,Spartanburg,SEC US 29 & Hadden Heights Rd,8199 Warren H Abernathy Pkwy,Spartanburg,SC,29301-2452,Spartanburg County
34.9379347,-82.2792042,Greer,NEC Wade Hampton Blvd & Ruther Rd,6025 Wade Hampton Blvd,Taylors,SC,29687-5334,Greenville County
34.9387161,-80.9783004,Rock Hill,SEC Dave Lyle Blvd & Springsteen Rd,1900 Springsteen Rd,Rock Hill,SC,29730-6990,York County
34.9653792,-89.8990995,Olive Branch West,NEC Goodman Rd & Pleasant Hill Rd,5150 Goodman Rd,Olive Branch,MS,38654-7903,Desoto County
34.9659307,-90.00515,Horn Lake,NWC I-55 & Goodman Rd,7255 Interstate Dr,Horn Lake,MS,38637-1410,Desoto County
34.9994922,-80.6964308,Wesley Chapel,SEC Hwy 84 & Waxhaw-Indian Trail Rd,6350 Weddington Rd,Wesley Chapel,NC,28104-7925,Union County
35.0213482,-80.5793998,Monroe,NWC Carroll St & Hwy 74,2901 W Highway 74,Monroe,NC,28110-8435,Union County
35.0246112,-85.1556825,Chattanooga East,SEC Gunbarrel Rd & Igou Gap Rd,1816 Gunbarrel Rd,Chattanooga,TN,37421-3129,Hamilton County
35.037491,-80.8085729,Charlotte Far South,NWC Rea Rd & Ardrey Kell Rd,9870 Rea Rd,Charlotte,NC,28277-6655,Mecklenburg County
35.0502592,-89.6908557,Collierville,NWC New Byhalia Rd & Poplar Ave,325 New Byhalia Rd,Collierville,TN,38017-3705,Shelby County
35.0528951,-114.5918339,Bullhead City,NWC Route 95 & Richardo Ave,3699 Hwy 95,Bullhead City,AZ,86442-9119,Mohave County
35.055252,-78.9750812,Fayetteville,SWC Skibo Rd & Chasen Ridge,2056 Skibo Rd,Fayetteville,NC,28314-2245,Cumberland County
35.0588508,-80.8160924,Charlotte South,NEC W Elm Ln & Ballantyne Comm,7860 Rea Rd,Charlotte,NC,28277-6502,Mecklenburg County
35.0648452,-89.7555,Germantown,SEC Hwy 72 & Forest Hill-Irene,9235 Poplar Ave,Germantown,TN,38138-7903,Shelby County
35.0849774,-106.527404,Albuquerque Lomas,SEC Lomas & Hotel,11120 Lomas Blvd NE,Albuquerque,NM,87112-5582,Bernalillo County
35.086279,-92.41445,Conway,SEC I-40 & Hwy 64 East,501 Elsinger Blvd,Conway,AR,72032-4717,Faulkner County
35.1002783,-80.9850334,Charlotte SW,SEC Hwy 160 & Hwy 49,12830 Walker Branch Dr,Charlotte,NC,28273-8850,Mecklenburg County
35.1008757,-89.8635704,Memphis East,SEC I-240 & Poplar Ave,5959 Poplar Ave,Memphis,TN,38119-3938,Shelby County
35.1010174,-106.5677249,Albuquerque Uptown,SEC Louisiana Blvd & Indian School Road,2120 Louisiana Blvd NE,Albuquerque,NM,87110-5402,Bernalillo County
35.101983,-77.096361,New Bern,NWC McCarthy Blvd & Hwy 17,3410 Dr Martin Luther King Jr Blvd,New Bern,NC,28562-5220,Craven County
35.1083479,-80.8787465,Pineville,NEC US 521 & I-485,9531 South Blvd,Charlotte,NC,28273-6901,Mecklenburg County
35.1135223,-89.903388,Memphis Central,SWC Colonial Rd & Poplar Ave,601 Colonial Rd,Memphis,TN,38117-5132,Shelby County
35.1224088,-80.7058203,Charlotte SE,SEC Rte 51 Bypass & US 74,1900 Matthews Township Pkwy,Matthews,NC,28105-4660,Mecklenburg County
35.1297754,-106.5475062,Albuquerque Wyoming,SWC Montgomery & Chenault,8510 Montgomery Blvd NE,Albuquerque,NM,87111-2307,Bernalillo County
35.1384037,-89.7986485,Cordova,SWC N Germantown Pkwy & Trinity Rd,475 N Germantown Pkwy,Cordova,TN,38018-6209,Shelby County
35.1462072,-85.2521191,Chattanooga North,SWC Rt 153 & Winding Ln,5579 Highway 153,Hixson,TN,37343-3748,Hamilton County
35.1721639,-106.5819647,Albuquerque NE,SEC I-25 & Paseo del Norte,6100 Paseo Del Norte NE,Albuquerque,NM,87113-1512,Bernalillo County
35.184129,-111.6593711,Flagstaff,NEC Milton Rd & University Dr,1650 S Milton Rd,Flagstaff,AZ,86001-0802,Coconino County
35.1860743,-106.6648139,Albuquerque NW,SWC Coors Rd & Irving Blvd,9371 Coors Blvd NW,Albuquerque,NM,87114-4005,Bernalillo County
